member_name,size_bytes,compressed_size_bytes,crc32,type
NII_Data_sharing_MECFS/CFS_072/NII_FA.nii,3743200,707686,bf8c1fee,file
NII_Data_sharing_MECFS/CFS_072/NII_FF.nii,3743200,700563,8c25c282,file
NII_Data_sharing_MECFS/CFS_072/NII_HR.nii,3743200,694340,b882801a,file
NII_Data_sharing_MECFS/CFS_072/NII_MD.nii,3743200,700824,1a85a730,file
NII_Data_sharing_MECFS/CFS_072/NII_RD.nii,3743200,707931,68f199f8,file
NII_Data_sharing_MECFS/CFS_072/NII_RF.nii,3743200,698648,c981050c,file
NII_Data_sharing_MECFS/CFS_073/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_073/DTI_AD.nii.gz,664204,661246,59670385,file
NII_Data_sharing_MECFS/CFS_073/DTI_FA.nii.gz,690811,687900,5ea13d8d,file
NII_Data_sharing_MECFS/CFS_073/DTI_MD.nii.gz,677608,674451,7907aa7c,file
NII_Data_sharing_MECFS/CFS_073/DTI_RD.nii.gz,686405,683451,8763bef4,file
NII_Data_sharing_MECFS/CFS_073/NII_AD.nii,3743200,687105,7c36825f,file
NII_Data_sharing_MECFS/CFS_073/NII_FA.nii,3743200,701454,d45eef21,file
NII_Data_sharing_MECFS/CFS_073/NII_FF.nii,3743200,694538,8d4f5f92,file
NII_Data_sharing_MECFS/CFS_073/NII_HR.nii,3743200,688176,0240c8c5,file
NII_Data_sharing_MECFS/CFS_073/NII_MD.nii,3743200,694573,a8824372,file
NII_Data_sharing_MECFS/CFS_073/NII_RD.nii,3743200,701361,0dae585c,file
NII_Data_sharing_MECFS/CFS_073/NII_RF.nii,3743200,692434,981b1d83,file
NII_Data_sharing_MECFS/CFS_074/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_074/DTI_AD.nii.gz,745527,742757,296e619c,file
NII_Data_sharing_MECFS/CFS_074/DTI_FA.nii.gz,774867,772376,55bf678e,file
NII_Data_sharing_MECFS/CFS_074/DTI_MD.nii.gz,760662,757779,53344a8d,file
NII_Data_sharing_MECFS/CFS_074/DTI_RD.nii.gz,770731,768210,1e6e2536,file
NII_Data_sharing_MECFS/CFS_074/NII_AD.nii,3743200,768257,be0361e5,file
NII_Data_sharing_MECFS/CFS_074/NII_FA.nii,3743200,783715,4b44aa8e,file
NII_Data_sharing_MECFS/CFS_074/NII_FF.nii,3743200,775788,d90d0f9e,file
NII_Data_sharing_MECFS/CFS_074/NII_HR.nii,3743200,770704,70b6a0a0,file
NII_Data_sharing_MECFS/CFS_074/NII_MD.nii,3743200,776887,1ef480dc,file
NII_Data_sharing_MECFS/CFS_074/NII_RD.nii,3743200,784693,aaa32642,file
NII_Data_sharing_MECFS/CFS_074/NII_RF.nii,3743200,774683,bf0df47c,file
NII_Data_sharing_MECFS/CFS_080/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_080/DTI_AD.nii.gz,712268,709314,149bb79e,file
NII_Data_sharing_MECFS/CFS_080/DTI_FA.nii.gz,740487,737680,6104c459,file
NII_Data_sharing_MECFS/CFS_080/DTI_MD.nii.gz,726099,723010,1b1d8b23,file
NII_Data_sharing_MECFS/CFS_080/DTI_RD.nii.gz,735560,732798,e82647de,file
NII_Data_sharing_MECFS/CFS_080/NII_AD.nii,3743200,737885,c0a10f52,file
NII_Data_sharing_MECFS/CFS_080/NII_FA.nii,3743200,751415,12c2bcd6,file
NII_Data_sharing_MECFS/CFS_080/NII_FF.nii,3743200,745728,a2fdaecd,file
NII_Data_sharing_MECFS/CFS_080/NII_HR.nii,3743200,742003,626501da,file
NII_Data_sharing_MECFS/CFS_080/NII_MD.nii,3743200,746623,b69170b9,file
NII_Data_sharing_MECFS/CFS_080/NII_RD.nii,3743200,753247,394721e2,file
NII_Data_sharing_MECFS/CFS_080/NII_RF.nii,3743200,744063,d8eb5a04,file
NII_Data_sharing_MECFS/CFS_087/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_087/DTI_AD.nii.gz,725624,722861,53cd46e6,file
NII_Data_sharing_MECFS/CFS_087/DTI_FA.nii.gz,755217,752624,d83b1a1e,file
NII_Data_sharing_MECFS/CFS_087/DTI_MD.nii.gz,743804,741104,b05850d8,file
NII_Data_sharing_MECFS/CFS_087/DTI_RD.nii.gz,750278,747770,445a2a54,file
NII_Data_sharing_MECFS/CFS_087/NII_AD.nii,3743200,751463,4913ac2f,file
NII_Data_sharing_MECFS/CFS_087/NII_FA.nii,3743200,766604,5bbef22b,file
NII_Data_sharing_MECFS/CFS_087/NII_FF.nii,3743200,759289,c7cb4415,file
NII_Data_sharing_MECFS/CFS_087/NII_HR.nii,3743200,754365,26d1271b,file
NII_Data_sharing_MECFS/CFS_087/NII_MD.nii,3743200,759610,bc8288d5,file
NII_Data_sharing_MECFS/CFS_087/NII_RD.nii,3743200,767721,3cc7f381,file
NII_Data_sharing_MECFS/CFS_087/NII_RF.nii,3743200,757954,464e5b66,file
NII_Data_sharing_MECFS/CFS_088/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_088/DTI_AD.nii.gz,691309,688329,92da5417,file
NII_Data_sharing_MECFS/CFS_088/DTI_FA.nii.gz,717752,714945,22419c27,file
NII_Data_sharing_MECFS/CFS_088/DTI_MD.nii.gz,707927,704862,6bacd5a4,file
NII_Data_sharing_MECFS/CFS_088/DTI_RD.nii.gz,714330,711487,562c27a1,file
NII_Data_sharing_MECFS/CFS_088/NII_AD.nii,3743200,712061,db89f805,file
NII_Data_sharing_MECFS/CFS_088/NII_FA.nii,3743200,725080,8ab31228,file
NII_Data_sharing_MECFS/CFS_088/NII_FF.nii,3743200,719090,c773e4c7,file
NII_Data_sharing_MECFS/CFS_088/NII_HR.nii,3743200,715581,0fb14c9d,file
NII_Data_sharing_MECFS/CFS_088/NII_MD.nii,3743200,719526,a3359910,file
NII_Data_sharing_MECFS/CFS_088/NII_RD.nii,3743200,727345,0e1b320f,file
NII_Data_sharing_MECFS/CFS_088/NII_RF.nii,3743200,717965,1d513dd5,file
NII_Data_sharing_MECFS/CFS_091/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_091/DTI_AD.nii.gz,733905,730978,7d348e23,file
NII_Data_sharing_MECFS/CFS_091/DTI_FA.nii.gz,763394,760661,2c1d1aec,file
NII_Data_sharing_MECFS/CFS_091/DTI_MD.nii.gz,746418,743390,35bedce2,file
NII_Data_sharing_MECFS/CFS_091/DTI_RD.nii.gz,757834,755078,094103ab,file
NII_Data_sharing_MECFS/CFS_091/NII_AD.nii,3743200,761208,0bba3063,file
NII_Data_sharing_MECFS/CFS_091/NII_FA.nii,3743200,775194,4c53c1a6,file
NII_Data_sharing_MECFS/CFS_091/NII_FF.nii,3743200,769727,a8cb13e2,file
NII_Data_sharing_MECFS/CFS_091/NII_HR.nii,3743200,766224,7075cb64,file
NII_Data_sharing_MECFS/CFS_091/NII_MD.nii,3743200,770666,b3821e03,file
NII_Data_sharing_MECFS/CFS_091/NII_RD.nii,3743200,778207,47a769c1,file
NII_Data_sharing_MECFS/CFS_091/NII_RF.nii,3743200,768300,009f4cf2,file
NII_Data_sharing_MECFS/CFS_092/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_092/DTI_AD.nii.gz,712380,709462,eb2d95ab,file
NII_Data_sharing_MECFS/CFS_092/DTI_FA.nii.gz,740168,737426,32420393,file
NII_Data_sharing_MECFS/CFS_092/DTI_MD.nii.gz,729274,726157,62e7a58f,file
NII_Data_sharing_MECFS/CFS_092/DTI_RD.nii.gz,737003,734199,e9a3fc8a,file
NII_Data_sharing_MECFS/CFS_092/NII_AD.nii,3743200,732917,1ff03ef6,file
NII_Data_sharing_MECFS/CFS_092/NII_FA.nii,3743200,747069,b53eb03e,file
NII_Data_sharing_MECFS/CFS_092/NII_FF.nii,3743200,739364,cbd1789e,file
NII_Data_sharing_MECFS/CFS_092/NII_HR.nii,3743200,735067,f43e3c89,file
NII_Data_sharing_MECFS/CFS_092/NII_MD.nii,3743200,740037,23da294b,file
NII_Data_sharing_MECFS/CFS_092/NII_RD.nii,3743200,748320,83ebe347,file
NII_Data_sharing_MECFS/CFS_092/NII_RF.nii,3743200,738622,cbe7347f,file
NII_Data_sharing_MECFS/CFS_094/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_094/DTI_AD.nii.gz,604630,601069,758292c4,file
NII_Data_sharing_MECFS/CFS_094/DTI_FA.nii.gz,627600,624177,66ef06a4,file
NII_Data_sharing_MECFS/CFS_094/DTI_MD.nii.gz,617214,613576,f3c1ab21,file
NII_Data_sharing_MECFS/CFS_094/DTI_RD.nii.gz,623913,620473,869734e4,file
NII_Data_sharing_MECFS/CFS_094/NII_AD.nii,3743200,625347,0f7544cb,file
NII_Data_sharing_MECFS/CFS_094/NII_FA.nii,3743200,635976,a2d411a4,file
NII_Data_sharing_MECFS/CFS_094/NII_FF.nii,3743200,631149,8e3eddf2,file
NII_Data_sharing_MECFS/CFS_094/NII_HR.nii,3743200,628356,b469535c,file
NII_Data_sharing_MECFS/CFS_094/NII_MD.nii,3743200,632175,fab69998,file
NII_Data_sharing_MECFS/CFS_094/NII_RD.nii,3743200,638365,f78c6e93,file
NII_Data_sharing_MECFS/CFS_094/NII_RF.nii,3743200,630166,1e63088a,file
NII_Data_sharing_MECFS/CFS_095/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_095/DTI_AD.nii.gz,726641,723896,017c4f58,file
NII_Data_sharing_MECFS/CFS_095/DTI_FA.nii.gz,755647,753060,353b89c1,file
NII_Data_sharing_MECFS/CFS_095/DTI_MD.nii.gz,741067,738157,b9349904,file
NII_Data_sharing_MECFS/CFS_095/DTI_RD.nii.gz,750519,747963,6abe488b,file
NII_Data_sharing_MECFS/CFS_095/NII_AD.nii,3743200,753254,e1bf36fc,file
NII_Data_sharing_MECFS/CFS_095/NII_FA.nii,3743200,767991,db8fa304,file
NII_Data_sharing_MECFS/CFS_095/NII_FF.nii,3743200,761972,c2fed40b,file
NII_Data_sharing_MECFS/CFS_095/NII_HR.nii,3743200,758056,e5f64828,file
NII_Data_sharing_MECFS/CFS_095/NII_MD.nii,3743200,762248,0929bcb1,file
NII_Data_sharing_MECFS/CFS_095/NII_RD.nii,3743200,770166,7e61a17b,file
NII_Data_sharing_MECFS/CFS_095/NII_RF.nii,3743200,760574,fbead266,file
NII_Data_sharing_MECFS/CFS_097/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_097/DTI_AD.nii.gz,753302,750378,3afc9e98,file
NII_Data_sharing_MECFS/CFS_097/DTI_FA.nii.gz,784325,781654,362a32a8,file
NII_Data_sharing_MECFS/CFS_097/DTI_MD.nii.gz,769359,766274,fd637504,file
NII_Data_sharing_MECFS/CFS_097/DTI_RD.nii.gz,778863,776142,a348b5d6,file
NII_Data_sharing_MECFS/CFS_097/NII_AD.nii,3743200,781877,2958b7de,file
NII_Data_sharing_MECFS/CFS_097/NII_FA.nii,3743200,797897,92efcdef,file
NII_Data_sharing_MECFS/CFS_097/NII_FF.nii,3743200,791306,272da5be,file
NII_Data_sharing_MECFS/CFS_097/NII_HR.nii,3743200,787146,c00fc7e7,file
NII_Data_sharing_MECFS/CFS_097/NII_MD.nii,3743200,791227,6b1f3299,file
NII_Data_sharing_MECFS/CFS_097/NII_RD.nii,3743200,799291,d2dfe4b9,file
NII_Data_sharing_MECFS/CFS_097/NII_RF.nii,3743200,790010,4946a232,file
NII_Data_sharing_MECFS/CFS_098/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_098/DTI_AD.nii.gz,791562,788963,3b8c4c73,file
NII_Data_sharing_MECFS/CFS_098/DTI_FA.nii.gz,824133,821662,31ac1edc,file
NII_Data_sharing_MECFS/CFS_098/DTI_MD.nii.gz,808998,806341,3164d2be,file
NII_Data_sharing_MECFS/CFS_098/DTI_RD.nii.gz,818378,816029,872a3924,file
NII_Data_sharing_MECFS/CFS_098/NII_AD.nii,3743200,819721,55119a2b,file
NII_Data_sharing_MECFS/CFS_098/NII_FA.nii,3743200,835860,fe6c3839,file
NII_Data_sharing_MECFS/CFS_098/NII_FF.nii,3743200,828525,d36a4c17,file
NII_Data_sharing_MECFS/CFS_098/NII_HR.nii,3743200,824117,ef32301c,file
NII_Data_sharing_MECFS/CFS_098/NII_MD.nii,3743200,829100,fdc76ec7,file
NII_Data_sharing_MECFS/CFS_098/NII_RD.nii,3743200,837804,52a3c8e0,file
NII_Data_sharing_MECFS/CFS_098/NII_RF.nii,3743200,827674,1bc9b5f5,file
NII_Data_sharing_MECFS/CFS_100/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_100/DTI_AD.nii.gz,691772,688573,d6248f0d,file
NII_Data_sharing_MECFS/CFS_100/DTI_FA.nii.gz,720755,717718,cb40949f,file
NII_Data_sharing_MECFS/CFS_100/DTI_MD.nii.gz,702012,698834,483796be,file
NII_Data_sharing_MECFS/CFS_100/DTI_RD.nii.gz,714442,711503,12bb876c,file
NII_Data_sharing_MECFS/CFS_100/NII_AD.nii,3743200,718990,2a282673,file
NII_Data_sharing_MECFS/CFS_100/NII_FA.nii,3743200,734014,d5b0d8c9,file
NII_Data_sharing_MECFS/CFS_100/NII_FF.nii,3743200,727954,07a511e6,file
NII_Data_sharing_MECFS/CFS_100/NII_HR.nii,3743200,722958,07903a22,file
NII_Data_sharing_MECFS/CFS_100/NII_MD.nii,3743200,727635,58671177,file
NII_Data_sharing_MECFS/CFS_100/NII_RD.nii,3743200,735567,1629e8b9,file
NII_Data_sharing_MECFS/CFS_100/NII_RF.nii,3743200,725997,116f0914,file
NII_Data_sharing_MECFS/CFS_104/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_104/DTI_AD.nii.gz,697483,694566,99c5b222,file
NII_Data_sharing_MECFS/CFS_104/DTI_FA.nii.gz,724863,722037,c2c10423,file
NII_Data_sharing_MECFS/CFS_104/DTI_MD.nii.gz,712159,708756,8662cdbf,file
NII_Data_sharing_MECFS/CFS_104/DTI_RD.nii.gz,720299,717316,7b6600c7,file
NII_Data_sharing_MECFS/CFS_104/NII_AD.nii,3743200,721134,54c34882,file
NII_Data_sharing_MECFS/CFS_104/NII_FA.nii,3743200,735708,b3d8297b,file
NII_Data_sharing_MECFS/CFS_104/NII_FF.nii,3743200,729249,f356a83f,file
NII_Data_sharing_MECFS/CFS_104/NII_HR.nii,3743200,725297,df08ffa3,file
NII_Data_sharing_MECFS/CFS_104/NII_MD.nii,3743200,729728,17789faf,file
NII_Data_sharing_MECFS/CFS_104/NII_RD.nii,3743200,736907,32ee94ff,file
NII_Data_sharing_MECFS/CFS_104/NII_RF.nii,3743200,728258,97c9c9db,file
NII_Data_sharing_MECFS/CFS_107/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_107/DTI_AD.nii.gz,735117,732477,339f2183,file
NII_Data_sharing_MECFS/CFS_107/DTI_FA.nii.gz,764321,761809,6c845d23,file
NII_Data_sharing_MECFS/CFS_107/DTI_MD.nii.gz,743786,740948,4756e29f,file
NII_Data_sharing_MECFS/CFS_107/DTI_RD.nii.gz,759633,756941,66138a75,file
NII_Data_sharing_MECFS/CFS_107/NII_AD.nii,3743200,760738,a0602d58,file
NII_Data_sharing_MECFS/CFS_107/NII_FA.nii,3743200,776785,f27614de,file
NII_Data_sharing_MECFS/CFS_107/NII_FF.nii,3743200,768892,00d2886c,file
NII_Data_sharing_MECFS/CFS_107/NII_HR.nii,3743200,762050,1c4d696f,file
NII_Data_sharing_MECFS/CFS_107/NII_MD.nii,3743200,769061,cc0c0e0d,file
NII_Data_sharing_MECFS/CFS_107/NII_RD.nii,3743200,776584,4ff48ef1,file
NII_Data_sharing_MECFS/CFS_107/NII_RF.nii,3743200,767046,1072278a,file
NII_Data_sharing_MECFS/CFS_108/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_108/DTI_AD.nii.gz,775166,772792,57b9ab58,file
NII_Data_sharing_MECFS/CFS_108/DTI_FA.nii.gz,807736,805473,8dd36b58,file
NII_Data_sharing_MECFS/CFS_108/DTI_MD.nii.gz,792248,789709,adc5b0d6,file
NII_Data_sharing_MECFS/CFS_108/DTI_RD.nii.gz,802345,800166,75ac8123,file
NII_Data_sharing_MECFS/CFS_108/NII_AD.nii,3743200,805006,7cdacc9b,file
NII_Data_sharing_MECFS/CFS_108/NII_FA.nii,3743200,820905,0306045b,file
NII_Data_sharing_MECFS/CFS_108/NII_FF.nii,3743200,812457,19f1583f,file
NII_Data_sharing_MECFS/CFS_108/NII_HR.nii,3743200,806340,94690b78,file
NII_Data_sharing_MECFS/CFS_108/NII_MD.nii,3743200,812917,fd887a02,file
NII_Data_sharing_MECFS/CFS_108/NII_RD.nii,3743200,821678,bd7e6a0d,file
NII_Data_sharing_MECFS/CFS_108/NII_RF.nii,3743200,810883,a4584fae,file
NII_Data_sharing_MECFS/CFS_113/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_113/DTI_AD.nii.gz,791846,789218,0b475630,file
NII_Data_sharing_MECFS/CFS_113/DTI_FA.nii.gz,824085,821627,ab7dabf8,file
NII_Data_sharing_MECFS/CFS_113/DTI_MD.nii.gz,805675,802953,cda8c0df,file
NII_Data_sharing_MECFS/CFS_113/DTI_RD.nii.gz,817844,815448,05232d6f,file
NII_Data_sharing_MECFS/CFS_113/NII_AD.nii,3743200,820322,d92be7cb,file
NII_Data_sharing_MECFS/CFS_113/NII_FA.nii,3743200,837255,55c8a335,file
NII_Data_sharing_MECFS/CFS_113/NII_FF.nii,3743200,830157,833af0be,file
NII_Data_sharing_MECFS/CFS_113/NII_HR.nii,3743200,825404,42201a4a,file
NII_Data_sharing_MECFS/CFS_113/NII_MD.nii,3743200,830071,e5e61ecd,file
NII_Data_sharing_MECFS/CFS_113/NII_RD.nii,3743200,838472,57243196,file
NII_Data_sharing_MECFS/CFS_113/NII_RF.nii,3743200,828556,069e8219,file
NII_Data_sharing_MECFS/CFS_114/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_114/DTI_AD.nii.gz,736422,733661,27e397a0,file
NII_Data_sharing_MECFS/CFS_114/DTI_FA.nii.gz,766072,763498,e44f1fa9,file
NII_Data_sharing_MECFS/CFS_114/DTI_MD.nii.gz,751104,748243,e324ca98,file
NII_Data_sharing_MECFS/CFS_114/DTI_RD.nii.gz,760476,758040,b2ac6874,file
NII_Data_sharing_MECFS/CFS_114/NII_AD.nii,3743200,763562,b5a9ee3a,file
NII_Data_sharing_MECFS/CFS_114/NII_FA.nii,3743200,778223,9f61618b,file
NII_Data_sharing_MECFS/CFS_114/NII_FF.nii,3743200,772662,822e606e,file
NII_Data_sharing_MECFS/CFS_114/NII_HR.nii,3743200,769093,94bb9029,file
NII_Data_sharing_MECFS/CFS_114/NII_MD.nii,3743200,773291,ed6af2fc,file
NII_Data_sharing_MECFS/CFS_114/NII_RD.nii,3743200,780850,47420491,file
NII_Data_sharing_MECFS/CFS_114/NII_RF.nii,3743200,771066,93520118,file
NII_Data_sharing_MECFS/CFS_116/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_116/DTI_AD.nii.gz,738746,735773,e6ed6c71,file
NII_Data_sharing_MECFS/CFS_116/DTI_FA.nii.gz,769938,767272,9ba446f8,file
NII_Data_sharing_MECFS/CFS_116/DTI_MD.nii.gz,754083,750966,aacf8594,file
NII_Data_sharing_MECFS/CFS_116/DTI_RD.nii.gz,763812,760978,9b36ec68,file
NII_Data_sharing_MECFS/CFS_116/NII_AD.nii,3743200,765302,53252951,file
NII_Data_sharing_MECFS/CFS_116/NII_FA.nii,3743200,782226,dcce459e,file
NII_Data_sharing_MECFS/CFS_116/NII_FF.nii,3743200,774518,d677e5ae,file
NII_Data_sharing_MECFS/CFS_116/NII_HR.nii,3743200,769254,1f4dfa5a,file
NII_Data_sharing_MECFS/CFS_116/NII_MD.nii,3743200,773935,6ab4df36,file
NII_Data_sharing_MECFS/CFS_116/NII_RD.nii,3743200,782342,25289503,file
NII_Data_sharing_MECFS/CFS_116/NII_RF.nii,3743200,773302,39802f55,file
NII_Data_sharing_MECFS/CFS_120/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_120/DTI_AD.nii.gz,712678,709807,31a7c81d,file
NII_Data_sharing_MECFS/CFS_120/DTI_FA.nii.gz,739156,736349,04da2736,file
NII_Data_sharing_MECFS/CFS_120/DTI_MD.nii.gz,728727,725706,a289e285,file
NII_Data_sharing_MECFS/CFS_120/DTI_RD.nii.gz,736828,734034,c0f3417c,file
NII_Data_sharing_MECFS/CFS_120/NII_AD.nii,3743200,732502,85bf2c67,file
NII_Data_sharing_MECFS/CFS_120/NII_FA.nii,3743200,746155,64f4a6c6,file
NII_Data_sharing_MECFS/CFS_120/NII_FF.nii,3743200,737798,7488fffd,file
NII_Data_sharing_MECFS/CFS_120/NII_HR.nii,3743200,733016,ea87a0eb,file
NII_Data_sharing_MECFS/CFS_120/NII_MD.nii,3743200,739261,194e4742,file
NII_Data_sharing_MECFS/CFS_120/NII_RD.nii,3743200,746897,10442e71,file
NII_Data_sharing_MECFS/CFS_120/NII_RF.nii,3743200,736504,31cf6361,file
NII_Data_sharing_MECFS/CFS_121/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_121/DTI_AD.nii.gz,666451,662808,279040a8,file
NII_Data_sharing_MECFS/CFS_121/DTI_FA.nii.gz,691696,688140,e53f1247,file
NII_Data_sharing_MECFS/CFS_121/DTI_MD.nii.gz,680129,676440,f889a426,file
NII_Data_sharing_MECFS/CFS_121/DTI_RD.nii.gz,689154,685657,3245c279,file
NII_Data_sharing_MECFS/CFS_121/NII_AD.nii,3743200,687810,b0292fe9,file
NII_Data_sharing_MECFS/CFS_121/NII_FA.nii,3743200,700561,98d7d0fc,file
NII_Data_sharing_MECFS/CFS_121/NII_FF.nii,3743200,693226,a71b54ad,file
NII_Data_sharing_MECFS/CFS_121/NII_HR.nii,3743200,688860,ade2f8a2,file
NII_Data_sharing_MECFS/CFS_121/NII_MD.nii,3743200,694647,bb6ff3a6,file
NII_Data_sharing_MECFS/CFS_121/NII_RD.nii,3743200,701459,91a0ba4a,file
NII_Data_sharing_MECFS/CFS_121/NII_RF.nii,3743200,691839,2fa156b2,file
NII_Data_sharing_MECFS/CFS_122/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_122/DTI_AD.nii.gz,702655,699352,14c598cf,file
NII_Data_sharing_MECFS/CFS_122/DTI_FA.nii.gz,730402,727221,acd731d6,file
NII_Data_sharing_MECFS/CFS_122/DTI_MD.nii.gz,713239,709932,896c4f42,file
NII_Data_sharing_MECFS/CFS_122/DTI_RD.nii.gz,725783,722581,581172b3,file
NII_Data_sharing_MECFS/CFS_122/NII_AD.nii,3743200,725072,3150bfbc,file
NII_Data_sharing_MECFS/CFS_122/NII_FA.nii,3743200,740395,4056d09b,file
NII_Data_sharing_MECFS/CFS_122/NII_FF.nii,3743200,733052,9dc9d363,file
NII_Data_sharing_MECFS/CFS_122/NII_HR.nii,3743200,724750,87a27338,file
NII_Data_sharing_MECFS/CFS_122/NII_MD.nii,3743200,732993,33bb8d8b,file
NII_Data_sharing_MECFS/CFS_122/NII_RD.nii,3743200,740183,96957362,file
NII_Data_sharing_MECFS/CFS_122/NII_RF.nii,3743200,730072,c21f2da5,file
NII_Data_sharing_MECFS/CFS_123/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_123/DTI_AD.nii.gz,805017,802731,69fc827a,file
NII_Data_sharing_MECFS/CFS_123/DTI_FA.nii.gz,837624,835445,fcf7cc02,file
NII_Data_sharing_MECFS/CFS_123/DTI_MD.nii.gz,818169,815783,bfa65a56,file
NII_Data_sharing_MECFS/CFS_123/DTI_RD.nii.gz,830729,828669,276494bb,file
NII_Data_sharing_MECFS/CFS_123/NII_AD.nii,3743200,833278,91f90e98,file
NII_Data_sharing_MECFS/CFS_123/NII_FA.nii,3743200,849645,5e12a2a5,file
NII_Data_sharing_MECFS/CFS_123/NII_FF.nii,3743200,842934,9fd5316c,file
NII_Data_sharing_MECFS/CFS_123/NII_HR.nii,3743200,837588,301589b4,file
NII_Data_sharing_MECFS/CFS_123/NII_MD.nii,3743200,843238,b2f69e0c,file
NII_Data_sharing_MECFS/CFS_123/NII_RD.nii,3743200,851459,f0653500,file
NII_Data_sharing_MECFS/CFS_123/NII_RF.nii,3743200,841354,805fb22c,file
NII_Data_sharing_MECFS/CFS_125/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_125/DTI_AD.nii.gz,622066,618703,ec3d8566,file
NII_Data_sharing_MECFS/CFS_125/DTI_FA.nii.gz,646066,642855,725e5330,file
NII_Data_sharing_MECFS/CFS_125/DTI_MD.nii.gz,634601,631072,89696c77,file
NII_Data_sharing_MECFS/CFS_125/DTI_RD.nii.gz,643169,639963,9d0f8bcd,file
NII_Data_sharing_MECFS/CFS_125/NII_AD.nii,3743200,640344,a62c0c77,file
NII_Data_sharing_MECFS/CFS_125/NII_FA.nii,3743200,653476,7d0d66b7,file
NII_Data_sharing_MECFS/CFS_125/NII_FF.nii,3743200,646871,a83aecef,file
NII_Data_sharing_MECFS/CFS_125/NII_HR.nii,3743200,642027,a00c23ae,file
NII_Data_sharing_MECFS/CFS_125/NII_MD.nii,3743200,647013,40612b4b,file
NII_Data_sharing_MECFS/CFS_125/NII_RD.nii,3743200,653541,8be29086,file
NII_Data_sharing_MECFS/CFS_125/NII_RF.nii,3743200,645659,61111397,file
NII_Data_sharing_MECFS/CFS_128/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_128/DTI_AD.nii.gz,704290,700922,ad88db38,file
NII_Data_sharing_MECFS/CFS_128/DTI_FA.nii.gz,731722,728459,f9c7daa3,file
NII_Data_sharing_MECFS/CFS_128/DTI_MD.nii.gz,720487,717028,832ac914,file
NII_Data_sharing_MECFS/CFS_128/DTI_RD.nii.gz,727594,724363,1df778cf,file
NII_Data_sharing_MECFS/CFS_128/NII_AD.nii,3743200,725404,45bf5cfd,file
NII_Data_sharing_MECFS/CFS_128/NII_FA.nii,3743200,739381,983f706d,file
NII_Data_sharing_MECFS/CFS_128/NII_FF.nii,3743200,732724,cb9fb3fe,file
NII_Data_sharing_MECFS/CFS_128/NII_HR.nii,3743200,729731,8d636dcd,file
NII_Data_sharing_MECFS/CFS_128/NII_MD.nii,3743200,733490,413b72aa,file
NII_Data_sharing_MECFS/CFS_128/NII_RD.nii,3743200,741365,79b9a652,file
NII_Data_sharing_MECFS/CFS_128/NII_RF.nii,3743200,732251,24fc05fb,file
NII_Data_sharing_MECFS/CFS_129/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_129/DTI_AD.nii.gz,678798,675907,7a2fe434,file
NII_Data_sharing_MECFS/CFS_129/DTI_FA.nii.gz,705608,702840,7c39e1b1,file
NII_Data_sharing_MECFS/CFS_129/DTI_MD.nii.gz,688627,685683,a4da105c,file
NII_Data_sharing_MECFS/CFS_129/DTI_RD.nii.gz,702011,699307,20f1a0f4,file
NII_Data_sharing_MECFS/CFS_129/NII_AD.nii,3743200,697553,29bc2fc4,file
NII_Data_sharing_MECFS/CFS_129/NII_FA.nii,3743200,713152,45094182,file
NII_Data_sharing_MECFS/CFS_129/NII_FF.nii,3743200,705388,2c93ebc6,file
NII_Data_sharing_MECFS/CFS_129/NII_HR.nii,3743200,697199,3f16b6d0,file
NII_Data_sharing_MECFS/CFS_129/NII_MD.nii,3743200,705361,8791d26c,file
NII_Data_sharing_MECFS/CFS_129/NII_RD.nii,3743200,711796,bec11c26,file
NII_Data_sharing_MECFS/CFS_129/NII_RF.nii,3743200,702864,b91d6a67,file
NII_Data_sharing_MECFS/CFS_130/,0,0,00000000,directory
NII_Data_sharing_MECFS/CFS_130/DTI_AD.nii.gz,787176,784487,c517d5f1,file
