measurement_column,SeqId,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Units,Type,Dilution,PlateScale_Reference
SeqId,SeqId,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Units,Type,Dilution,PlateScale_Reference
5017-19_1,5017-19_1,SL004932,"Peroxiredoxin-5, mitochondrial",Peroxiredoxin-5,P30044,25824,PRDX5,Human,RFU,Protein,20,21.8
5018-68_1,5018-68_1,SL005694,Peroxiredoxin-6,Peroxiredoxin-6,P30041,9588,PRDX6,Human,RFU,Protein,20,8774.2
5019-16_2,5019-16_2,SL002803,Ubiquitin carboxyl-terminal hydrolase isozyme L1,PGP9.5,P09936,7345,UCHL1,Human,RFU,Protein,20,2596.8
5020-50_1,5020-50_1,SL003653,Phosphoglycerate kinase 1,phosphoglycerate kinase 1,P00558,5230,PGK1,Human,RFU,Protein,20,219.05
5021-13_1,5021-13_1,SL004914,Inorganic pyrophosphatase,PPase,Q15181,5464,PPA1,Human,RFU,Protein,20,184.7
5023-23_1,5023-23_1,SL009792,Adenylosuccinate lyase,PUR8,P30566,158,ADSL,Human,RFU,Protein,20,387.5
5024-67_1,5024-67_1,SL002522,Retinoblastoma-associated protein,Rb,P06400,5925,RB1,Human,RFU,Protein,20,38.5
5026-66_1,5026-66_1,SL008059,40S ribosomal protein S3,RS3,P23396,6188,RPS3,Human,RFU,Protein,20,22.4
5028-59_1,5028-59_1,SL005764,Scavenger receptor cysteine-rich type 1 protein M130,sCD163,Q86VB7,9332,CD163,Human,RFU,Protein,20,2814.25
5029-3_1,5029-3_1,SL006528,Prolyl endopeptidase FAP,SEPR,Q12884,2191,FAP,Human,RFU,Protein,20,87.9
5030-52_1,5030-52_1,SL006629,NAD-dependent protein deacetylase sirtuin-2,SIRT2,Q8IXJ6,22933,SIRT2,Human,RFU,Protein,20,552.25
5031-10_1,5031-10_1,SL008190,"Spectrin alpha chain, non-erythrocytic 1",SPTA2,Q13813,6709,SPTAN1,Human,RFU,Protein,20,17.6
5032-64_1,5032-64_1,SL009868,FACT complex subunit SSRP1,SSRP1,Q08945,6749,SSRP1,Human,RFU,Protein,20,29.75
5033-27_1,5033-27_1,SL004737,Tropomyosin alpha-1 chain,Tropomyosin 1 alpha chain,P09493,7168,TPM1,Human,RFU,Protein,20,52.7
5034-79_1,5034-79_1,SL010388,Trypsin-2,Trypsin 2,P07478,5645,PRSS2,Human,RFU,Protein,20,556.2
5035-7_1,5035-7_1,SL000142,Thymidylate synthase,TS,P04818,7298,TYMS,Human,RFU,Protein,20,35.55
5036-50_1,5036-50_1,SL004782,Tumor necrosis factor-inducible gene 6 protein,TSG-6,P98066,7130,TNFAIP6,Human,RFU,Protein,20,28.1
5060-62_3,5060-62_3,SL004852,Programmed cell death 1 ligand 1,B7-H1,Q9NZQ7,29126,CD274,Human,RFU,Protein,20,88.5
5061-27_3,5061-27_3,SL004853,ICOS ligand,B7-H2,O75144,23308,ICOSLG,Human,RFU,Protein,20,1232.25
5062-60_3,5062-60_3,SL011100,CD226 antigen,CD226,Q15762,10666,CD226,Human,RFU,Protein,20,96.65
5063-12_2,5063-12_2,SL014188,Natural killer cell receptor 2B4,CD244,Q9BZW8,51744,CD244,Human,RFU,Protein,20,16.9
5065-8_2,5065-8_2,SL014229,CD83 antigen,CD83,Q01151,9308,CD83,Human,RFU,Protein,20,117.30000000000001
5066-134_3,5066-134_3,SL014270,CMRF35-like molecule 6,CLM6,Q08708,10871,CD300C,Human,RFU,Protein,20,6927.25
5068-54_3,5068-54_3,SL014208,Cytotoxic and regulatory T-cell molecule,CRTAM,O95727,56253,CRTAM,Human,RFU,Protein,20,25.5
5069-9_3,5069-9_3,SL004556,Complement decay-accelerating factor,DAF,P08174,1604,CD55,Human,RFU,Protein,20,77387.4
5070-76_3,5070-76_3,SL003739,Tumor necrosis factor receptor superfamily member 6B,DcR3,O95407,8771,TNFRSF6B,Human,RFU,Protein,20,53.3
5076-53_2,5076-53_2,SL014294,Ephrin type-A receptor 10,EPHAA,Q5JZY3,284656,EPHA10,Human,RFU,Protein,20,608.05
5077-28_3,5077-28_3,SL007179,Ephrin type-B receptor 2,EPHB2,P29323,2048,EPHB2,Human,RFU,Protein,20,6266.4
5078-82_3,5078-82_3,SL008414,Ephrin type-B receptor 6,EphB6,O15197,2051,EPHB6,Human,RFU,Protein,20,32226.4
5080-131_3,5080-131_3,SL007429,Transmembrane glycoprotein NMB,GPNMB,Q14956,10457,GPNMB,Human,RFU,Protein,20,1016.3
5082-51_3,5082-51_3,SL004849,X-linked interleukin-1 receptor accessory protein-like 2,IL-1 sR9,Q9NP60,26280,IL1RAPL2,Human,RFU,Protein,20,66.7
5084-154_3,5084-154_3,SL005174,Interleukin-17 receptor B,IL-17B R,Q9NRM6,55540,IL17RB,Human,RFU,Protein,20,72.30000000000001
5085-18_3,5085-18_3,SL005181,Interleukin-20 receptor subunit alpha,IL-20 Ra,Q9UHF4,53832,IL20RA,Human,RFU,Protein,20,160.64999999999998
5087-5_3,5087-5_3,SL005183,Interleukin-22 receptor subunit alpha-2,IL-22BP,Q969J5,116379,IL22RA2,Human,RFU,Protein,20,36.7
5088-175_3,5088-175_3,SL005185,Interleukin-23 receptor,IL-23 R,Q5VWK5,149233,IL23R,Human,RFU,Protein,20,70.95
5089-11_3,5089-11_3,SL005189,Interleukin-7 receptor subunit alpha,IL-7 Ra,P16871,3575,IL7R,Human,RFU,Protein,20,20.3
5090-49_2,5090-49_2,SL005190,Leukocyte immunoglobulin-like receptor subfamily B member 1,ILT-2,Q8NHL6,10859,LILRB1,Human,RFU,Protein,20,2800.45
5091-28_3,5091-28_3,SL005191,Leukocyte immunoglobulin-like receptor subfamily B member 2,ILT-4,Q8N423,10288,LILRB2,Human,RFU,Protein,20,426.75
5092-51_3,5092-51_3,SL007328,Protein jagged-1,JAG1,P78504,182,JAG1,Human,RFU,Protein,20,255.14999999999998
5093-47_3,5093-47_3,SL007774,Protein jagged-2,JAG2,Q9Y219,3714,JAG2,Human,RFU,Protein,20,21.299999999999997
5094-62_3,5094-62_3,SL009202,Junctional adhesion molecule-like,JAML1,Q86YT9,120425,AMICA1,Human,RFU,Protein,20,26.0
5095-21_3,5095-21_3,SL012698,Killer cell immunoglobulin-like receptor 2DL4,KI2L4,Q99706,3805,KIR2DL4,Human,RFU,Protein,20,38.55
5096-51_3,5096-51_3,SL014269,Killer cell immunoglobulin-like receptor 3DL2,KI3L2,P43630,3812,KIR3DL2,Human,RFU,Protein,20,24.6
5097-14_3,5097-14_3,SL014289,Killer cell immunoglobulin-like receptor 3DS1,KI3S1,Q14943,3813,KIR3DS1,Human,RFU,Protein,20,26.200000000000003
5098-79_3,5098-79_3,SL014209,Killer cell lectin-like receptor subfamily F member 1,KLRF1,Q9NZS2,51348,KLRF1,Human,RFU,Protein,20,18.950000000000003
5099-14_3,5099-14_3,SL005195,Lymphocyte activation gene 3 protein,LAG-3,P18627,3902,LAG3,Human,RFU,Protein,20,55.75
5100-53_3,5100-53_3,SL005197,Lysosome membrane protein 2,LIMP II,Q14108,950,SCARB2,Human,RFU,Protein,20,46.650000000000006
5102-55_3,5102-55_3,SL005200,MHC class I polypeptide-related sequence B,MICB,Q29980,4277,MICB,Human,RFU,Protein,20,122.1
5103-30_3,5103-30_3,SL014288,Cell surface glycoprotein CD200 receptor 1,MO2R1,Q8TD46,131450,CD200R1,Human,RFU,Protein,20,44.2
5104-57_3,5104-57_3,SL005207,Natural cytotoxicity triggering receptor 1,NKp46,O76036,9437,NCR1,Human,RFU,Protein,20,86.25
5105-2_3,5105-2_3,SL005208,Reticulon-4 receptor,Nogo Receptor,Q9BZR6,65078,RTN4R,Human,RFU,Protein,20,59401.95
5106-52_3,5106-52_3,SL007356,Neurogenic locus notch homolog protein 2,NOTC2,Q04721,4853,NOTCH2,Human,RFU,Protein,20,28.7
5107-7_2,5107-7_2,SL005703,Neurogenic locus notch homolog protein 1,Notch 1,P46531,4851,NOTCH1,Human,RFU,Protein,20,24914.9
5108-72_3,5108-72_3,SL005209,Neurogenic locus notch homolog protein 3,Notch-3,Q9UM47,4854,NOTCH3,Human,RFU,Protein,20,45284.55
5109-24_3,5109-24_3,SL005210,Neuronal cell adhesion molecule,Nr-CAM,Q92823,4897,NRCAM,Human,RFU,Protein,20,119535.95
5110-84_3,5110-84_3,SL009054,Neurexin-1-beta,NRX1B,P58400,9378,NRXN1,Human,RFU,Protein,20,2900.95
5111-15_3,5111-15_3,SL008728,Neurexin-3-beta,NRX3B,Q9HDB5,9369,NRXN3,Human,RFU,Protein,20,113228.0
5112-73_3,5112-73_3,SL014268,OX-2 membrane glycoprotein,OX2G,P41217,4345,CD200,Human,RFU,Protein,20,14019.1
5114-65_3,5114-65_3,SL005212,Prolactin receptor,Prolactin Receptor,P16471,5618,PRLR,Human,RFU,Protein,20,195.4
5115-31_3,5115-31_3,SL005213,Tumor necrosis factor receptor superfamily member 19L,RELT,Q969Z4,84957,RELT,Human,RFU,Protein,20,2854.15
5116-62_2,5116-62_2,SL007680,Roundabout homolog 2,ROBO2,Q9HCK4,6092,ROBO2,Human,RFU,Protein,20,31670.15
5117-14_3,5117-14_3,SL014148,Roundabout homolog 3,ROBO3,Q96MS0,64221,ROBO3,Human,RFU,Protein,20,34.15
5121-3_2,5121-3_2,SL014248,Semaphorin-6B,SEM6B,Q9H3T3,10501,SEMA6B,Human,RFU,Protein,20,4444.85
5122-92_2,5122-92_2,SL005214,Semaphorin-6A,Semaphorin-6A,Q9H2E6,57556,SEMA6A,Human,RFU,Protein,20,20201.05
5124-69_3,5124-69_3,SL005169,Intercellular adhesion molecule 5,sICAM-5,Q9UMF0,7087,ICAM5,Human,RFU,Protein,20,29559.0
5125-6_3,5125-6_3,SL014292,Sialic acid-binding Ig-like lectin 14,SIG14,Q08ET2,100049587,SIGLEC14,Human,RFU,Protein,20,21320.699999999997
5128-53_3,5128-53_3,SL014228,SLAM family member 6,SLAF6,Q96DU3,114836,SLAMF6,Human,RFU,Protein,20,21.8
5129-12_3,5129-12_3,SL005221,Scavenger receptor class F member 1,SREC-I,Q14162,8578,SCARF1,Human,RFU,Protein,20,12544.900000000001
5130-67_3,5130-67_3,SL005222,Scavenger receptor class F member 2,SREC-II,Q96GP6,91179,SCARF2,Human,RFU,Protein,20,21.75
5131-15_3,5131-15_3,SL004863,Tumor necrosis factor receptor superfamily member 19,TAJ,Q9NS68,55504,TNFRSF19,Human,RFU,Protein,20,437.55
5132-71_3,5132-71_3,SL005223,Interleukin-27 receptor subunit alpha,TCCR,Q6UWB1,9466,IL27RA,Human,RFU,Protein,20,353.1
5133-17_3,5133-17_3,SL002078,TGF-beta receptor type-2,TGF-b R II,P37173,7048,TGFBR2,Human,RFU,Protein,20,33.35
5134-52_2,5134-52_2,SL007547,Hepatitis A virus cellular receptor 2,TIMD3,Q8TDQ0,84868,HAVCR2,Human,RFU,Protein,20,2277.95
5138-50_3,5138-50_3,SL004366,Tumor necrosis factor receptor superfamily member 12A,TWEAKR,Q9NP84,51330,TNFRSF12A,Human,RFU,Protein,20,24.200000000000003
5139-32_3,5139-32_3,SL005230,Netrin receptor UNC5C,UNC5H3,O95185,8633,UNC5C,Human,RFU,Protein,20,39417.15
5140-56_3,5140-56_3,SL005231,Netrin receptor UNC5D,UNC5H4,Q6UXZ4,137970,UNC5D,Human,RFU,Protein,20,28835.2
5178-5_3,5178-5_3,SL011406,"High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A",PDE7A,Q13946,5150,PDE7A,Human,RFU,Protein,20,22.299999999999997
5183-53_3,5183-53_3,SL016548,AMP Kinase (alpha1beta1gamma1),AMPK a1b1g1,Q13131 Q9Y478 P54619,5562 5564 5571,PRKAA1 PRKAB1  PRKAG1,Human,RFU,Protein,20,49.45
5193-51_3,5193-51_3,SL002542,GTPase KRas,K-ras,P01116,3845,KRAS,Human,RFU,Protein,20,46.099999999999994
5196-7_3,5196-7_3,SL006476,Glycylpeptide N-tetradecanoyltransferase 1,NMT1,P30419,4836,NMT1,Human,RFU,Protein,20,25.7
5201-50_4,5201-50_4,SL016554,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",PDE9A,O76083,5152,PDE9A,Human,RFU,Protein,20,21.95
5202-4_3,5202-4_3,SL007373,Peptidyl-prolyl cis-trans isomerase D,PPID,Q08752,5481,PPID,Human,RFU,Protein,20,17.450000000000003
5204-13_3,5204-13_3,SL005308,Proteasome activator complex subunit 3,PSME3,P61289,10197,PSME3,Human,RFU,Protein,20,23.25
5223-59_3,5223-59_3,SL015728,Glucokinase regulatory protein,GCKR,Q14397,2646,GCKR,Human,RFU,Protein,20,40.35
5225-50_3,5225-50_3,SL016550,Casein kinase II 2-alpha:2-beta heterotetramer,CK2-A1:B,P68400 P67870,1457 1460,CSNK2A1 CSNK2B,Human,RFU,Protein,20,84.45
5226-36_3,5226-36_3,SL016551,Casein kinase II 2-alpha':2-beta heterotetramer,CK2-A2:B,P19784 P67870,1459 1460,CSNK2A2 CSNK2B,Human,RFU,Protein,20,22.85
5227-60_3,5227-60_3,SL006921,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",PDK1,Q15118,5163,PDK1,Human,RFU,Protein,20,32.1
5228-25_2,5228-25_2,SL006189,Kinesin-like protein KIF23,KIF23,Q02241,9493,KIF23,Human,RFU,Protein,20,44.099999999999994
5229-90_3,5229-90_3,SL014735,Inosine-5'-monophosphate dehydrogenase 1,IMDH1,P20839,3614,IMPDH1,Human,RFU,Protein,20,31.85
5230-99_3,5230-99_3,SL016557,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGR,P04035,3156,HMGCR,Human,RFU,Protein,20,21.35
5231-79_3,5231-79_3,SL012707,Proprotein convertase subtilisin/kexin type 9,PCSK9,Q8NBP7,255738,PCSK9,Human,RFU,Protein,20,12038.05
5236-2_3,5236-2_3,SL007145,Nuclear receptor subfamily 1 group D member 1,NR1D1,P20393,9572,NR1D1,Human,RFU,Protein,20,27.1
5238-26_3,5238-26_3,SL013928,Peptidyl-prolyl cis-trans isomerase E,PPIE,Q9UNP9,10450,PPIE,Human,RFU,Protein,20,24.6
5242-37_3,5242-37_3,SL007237,Dual specificity mitogen-activated protein kinase kinase 4,MP2K4,P45985,6416,MAP2K4,Human,RFU,Protein,20,181.64999999999998
5244-12_3,5244-12_3,SL004716,Mitogen-activated protein kinase 9,JNK2,P45984,5601,MAPK9,Human,RFU,Protein,20,45.0
5245-40_5,5245-40_5,SL016549,AMP Kinase (alpha2beta2gamma1),AMPK a2b2g1,P54646 O43741 P54619,5563 5565 5571,PRKAA2 PRKAB2 PRKAG1,Human,RFU,Protein,20,45.5
5246-64_3,5246-64_3,SL005730,"cGMP-dependent 3',5'-cyclic phosphodiesterase",cGMP-stimulated PDE,O00408,5138,PDE2A,Human,RFU,Protein,20,76.55000000000001
5248-68_2,5248-68_2,SL005793,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial",Cyclophilin F,P30405,10105,PPIF,Human,RFU,Protein,20,232.8
5249-31_3,5249-31_3,SL016566,Serine/threonine-protein kinase 17B,DRAK2,O94768,9262,STK17B,Human,RFU,Protein,20,56.849999999999994
5250-53_3,5250-53_3,SL010928,Inosine-5'-monophosphate dehydrogenase 2,IMDH2,P12268,3615,IMPDH2,Human,RFU,Protein,20,366.35
5252-33_3,5252-33_3,SL016555,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",PDE11,Q9HCR9,50940,PDE11A,Human,RFU,Protein,20,162.0
5253-1_2,5253-1_2,SL011400,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",PDE1A,P54750,5136,PDE1A,Human,RFU,Protein,20,63.95
5254-69_3,5254-69_3,SL016553,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",PDE3A,Q14432,5139,PDE3A,Human,RFU,Protein,20,59.7
5255-22_3,5255-22_3,SL011404,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",PDE4D,Q08499,5144,PDE4D,Human,RFU,Protein,20,50.849999999999994
5256-86_3,5256-86_3,SL011405,"cGMP-specific 3',5'-cyclic phosphodiesterase",PDE5A,O76074,8654,PDE5A,Human,RFU,Protein,20,54.6
5259-2_3,5259-2_3,SL016567,Mitogen-activated protein kinase kinase kinase 7:TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 fusion,TAK1-TAB1,O43318 Q15750,6885 10454,MAP3K7 TAB1,Human,RFU,Protein,20,25.1
5260-80_3,5260-80_3,SL007181,Non-receptor tyrosine-protein kinase TYK2,TYK2,P29597,7297,TYK2,Human,RFU,Protein,20,162.39999999999998
5261-13_3,5261-13_3,SL010488,Abelson tyrosine-protein kinase 2,ABL2,P42684,27,ABL2,Human,RFU,Protein,20,42.650000000000006
5262-57_3,5262-57_3,SL014470,Breast cancer anti-estrogen resistance protein 3,BCAR3,O75815,8412,BCAR3,Human,RFU,Protein,20,57.25
5264-65_3,5264-65_3,SL003520,Calreticulin,calreticulin,P27797,811,CALR,Human,RFU,Protein,20,58.85
5265-12_3,5265-12_3,SL005725,GRB2-related adapter protein 2,GRB2-related adapter protein 2,O75791,9402,GRAP2,Human,RFU,Protein,20,32.75
5268-49_3,5268-49_3,SL003331,Matrix metalloproteinase-16,MMP-16,P51512,4325,MMP16,Human,RFU,Protein,20,34.6
5271-5_2,5271-5_2,SL007310,Ras-related C3 botulinum toxin substrate 3,RAC3,P60763,5881,RAC3,Human,RFU,Protein,20,117.25
5272-55_2,5272-55_2,SL014469,SHC-transforming protein 1,SHC1,P29353,6464,SHC1,Human,RFU,Protein,20,98.35
5275-28_2,5275-28_2,SL014488,Proto-oncogene vav,VAV,P15498,7409,VAV1,Human,RFU,Protein,20,46.05
5280-68_5,5280-68_5,SL016563,Mitochondrial glutamate carrier 2,GHC2,Q9H1K4,83733,SLC25A18,Human,RFU,Protein,20,24.75
5301-7_3,5301-7_3,SL000406,Eotaxin,Eotaxin,P51671,6356,CCL11,Human,RFU,Protein,20,97.05
5307-12_3,5307-12_3,SL004400,Coagulation factor IXab,Coagulation Factor IXab,P00740,2158,F9,Human,RFU,Protein,20,27361.25
5308-89_2,5308-89_2,SL000401,Neutrophil elastase,Elastase,P08246,1991,ELANE,Human,RFU,Protein,20,37.7
5312-49_3,5312-49_3,SL000277,Apolipoprotein E (isoform E2),Apo E2,P02649,348,APOE,Human,RFU,Protein,20,399949.0
5315-22_3,5315-22_3,SL000052,"Troponin T, cardiac muscle",Troponin T,P45379,7139,TNNT2,Human,RFU,Protein,20,93.75
5316-54_3,5316-54_3,SL000558,Prothrombin,Prothrombin,P00734,2147,F2,Human,RFU,Protein,20,291737.7
5328-33_37,5328-33_37,SL016828,Epidermal growth factor receptor variant III,EGFRvIII,P00533,,EGFR,Human,RFU,Protein,20,30.650000000000002
5335-73_3,5335-73_3,SL003647,Annexin A6,annexin VI,P08133,309,ANXA6,Human,RFU,Protein,20,85.0
5337-64_3,5337-64_3,SL004131,T-lymphocyte activation antigen CD86,B7-2,P42081,942,CD86,Human,RFU,Protein,20,73.5
5339-49_3,5339-49_3,SL004477,Protein S100-A9,calgranulin B,P06702,6280,S100A9,Human,RFU,Protein,20,90.4
5340-24_3,5340-24_3,SL003717,Caspase-10,Caspase-10,Q92851,843,CASP10,Human,RFU,Protein,20,1685.3
5343-74_3,5343-74_3,SL008703,Carboxypeptidase E,CBPE,P16870,1363,CPE,Human,RFU,Protein,20,4625.75
5345-51_3,5345-51_3,SL006675,Cytoskeleton-associated protein 2,CKAP2,Q8WWK9,26586,CKAP2,Human,RFU,Protein,20,974.5999999999999
5346-24_3,5346-24_3,SL011808,Copine-1,CPNE1,Q99829,8904,CPNE1,Human,RFU,Protein,20,1419.0
5347-59_3,5347-59_3,SL000130,G2/mitotic-specific cyclin-B1,Cyclin B1,P14635,891,CCNB1,Human,RFU,Protein,20,39.650000000000006
5349-69_3,5349-69_3,SL006970,Delta-like protein 1,DLL1,O00548,28514,DLL1,Human,RFU,Protein,20,2619.4
5350-14_2,5350-14_2,SL012881,Glypican-6,GPC6,Q9Y625,10082,GPC6,Human,RFU,Protein,20,1892.05
5351-52_3,5351-52_3,SL004891,Heterogeneous nuclear ribonucleoproteins A2/B1,hnRNP A2/B1,P22626,3181,HNRNPA2B1,Human,RFU,Protein,20,1610.4
5352-11_3,5352-11_3,SL004145,Tumor necrosis factor receptor superfamily member 14,HVEM,Q92956,8764,TNFRSF14,Human,RFU,Protein,20,81.45
5353-89_2,5353-89_2,SL001990,Interleukin-1 receptor antagonist protein,IL-1Ra,P18510,3557,IL1RN,Human,RFU,Protein,20,195.35
5354-11_3,5354-11_3,SL000655,"Keratin, type I cytoskeletal 18",Keratin 18,P05783,3875,KRT18,Human,RFU,Protein,20,221.6
5355-69_3,5355-69_3,SL004648,Tumor necrosis factor ligand superfamily member 14,LIGHT,O43557,8740,TNFSF14,Human,RFU,Protein,20,48.8
5356-2_3,5356-2_3,SL003080,Macrophage migration inhibitory factor,MIF,P14174,4282,MIF,Human,RFU,Protein,20,1236.65
5357-60_3,5357-60_3,SL014113,"Neuroligin-4, X-linked",NLGNX,Q8N0W4,57502,NLGN4X,Human,RFU,Protein,20,9552.15
5358-3_3,5358-3_3,SL008574,Osteomodulin,OMD,Q99983,4958,OMD,Human,RFU,Protein,20,160863.8
5359-65_3,5359-65_3,SL002702,Serine/threonine-protein kinase pim-1,PIM1,P11309,5292,PIM1,Human,RFU,Protein,20,42.75
5360-9_2,5360-9_2,SL003722,RAC-beta serine/threonine-protein kinase,PKB beta,P31751,208,AKT2,Human,RFU,Protein,20,72.1
5363-51_3,5363-51_3,SL010470,Semaphorin-3E,Semaphorin 3E,O15041,9723,SEMA3E,Human,RFU,Protein,20,13123.7
5364-7_3,5364-7_3,SL007336,Protein SET,SET,Q01105,6418,SET,Human,RFU,Protein,20,2044.6
5383-14_3,5383-14_3,SL004671,Tumor necrosis factor receptor superfamily member 13C,BAFF Receptor,Q96RJ3,115650,TNFRSF13C,Human,RFU,Protein,20,51.05
5384-67_3,5384-67_3,SL016130,Transcription factor IIIB 90 kDa subunit,BRF-1,Q92994,2972,BRF1,Human,RFU,Protein,20,50.5
5392-73_2,5392-73_2,SL002731,Tumor necrosis factor receptor superfamily member 6,"Fas, soluble",P25445,355,FAS,Human,RFU,Protein,20,1505.2
5400-52_3,5400-52_3,SL003184,Leptin receptor,sLeptin R,P48357,3953,LEPR,Human,RFU,Protein,20,207.75
5404-53_3,5404-53_3,SL004871,Tumor necrosis factor receptor superfamily member 21,DR6,O75509,27242,TNFRSF21,Human,RFU,Protein,20,169425.15
5410-53_3,5410-53_3,SL007295,Cadherin-15,CAD15,P55291,1013,CDH15,Human,RFU,Protein,20,170.64999999999998
5412-53_3,5412-53_3,SL004134,CD27 antigen,CD27,P26842,939,CD27,Human,RFU,Protein,20,27231.55
5424-55_3,5424-55_3,SL003690,Tumor necrosis factor receptor superfamily member 11A,RANK,Q9Y6Q6,8792,TNFRSF11A,Human,RFU,Protein,20,98.95
5430-66_3,5430-66_3,SL008967,Tyrosine-protein phosphatase non-receptor type substrate 1,SHPS1,P78324,140885,SIRPA,Human,RFU,Protein,20,18279.9
5437-63_3,5437-63_3,SL001774,"Fatty acid-binding protein, heart",FABP,P05413,2170,FABP3,Human,RFU,Rat Protein,20,11115.95
5440-26_3,5440-26_3,SL004594,"Troponin I, fast skeletal muscle","Troponin I, skeletal, fast twitch",P48788,7136,TNNI2,Human,RFU,Rat Protein,20,79.35
5441-67_3,5441-67_3,SL001761,"Troponin I, cardiac muscle",Troponin I,P19429,7137,TNNI3,Human,RFU,Rat Protein,20,41.25
5443-62_2,5443-62_2,SL002505,Atrial natriuretic factor,ANP,P01160,4878,NPPA,Human,RFU,Rat Protein,20,44.35
5451-1_3,5451-1_3,SL003166,CD166 antigen,ALCAM,Q13740,214,ALCAM,Human,RFU,Protein,20,77714.15
5452-71_3,5452-71_3,SL008835,Asialoglycoprotein receptor 1,ASGR1,P07306,432,ASGR1,Human,RFU,Protein,20,39.900000000000006
5456-59_2,5456-59_2,SL006694,Beta-Ala-His dipeptidase,CNDP1,Q96KN2,84735,CNDP1,Human,RFU,Protein,20,354688.80000000005
5457-5_2,5457-5_2,SL007471,Collectin-12,COLEC12,Q5KU26,81035,COLEC12,Human,RFU,Protein,20,381.70000000000005
5459-33_3,5459-33_3,SL010456,Cystatin-SN,CYTN,P01037,1469,CST1,Human,RFU,Protein,20,2442.7
5460-60_3,5460-60_3,SL004750,ATP-dependent RNA helicase DDX19B,DEAD-box protein 19B,Q9UMR2,11269,DDX19B,Human,RFU,Protein,20,43.150000000000006
5462-62_3,5462-62_3,SL002086,Ficolin-3,Ficolin-3,O75636,8547,FCN3,Human,RFU,Protein,20,176.6
5463-22_3,5463-22_3,SL000658,Growth arrest-specific protein 1,GAS1,P54826,2619,GAS1,Human,RFU,Protein,20,2740.5
5464-52_3,5464-52_3,SL003792,Growth factor receptor-bound protein 2,GRB2 adapter protein,P62993,2885,GRB2,Human,RFU,Protein,20,2570.55
5465-32_3,5465-32_3,SL014129,Heparan-sulfate 6-O-sulfotransferase 1,H6ST1,O60243,9394,HS6ST1,Human,RFU,Protein,20,16814.0
5467-15_3,5467-15_3,SL000454,Heat shock protein HSP 90-beta,HSP 90b,P08238,3326,HSP90AB1,Human,RFU,Protein,20,14991.6
5468-67_3,5468-67_3,SL011068,Interleukin-17 receptor C,IL-17 RC,Q8NAC3,84818,IL17RC,Human,RFU,Protein,20,77.35
5470-69_2,5470-69_2,SL010328,Mediator of RNA polymerase II transcription subunit 1,MED-1,Q15648,5469,MED1,Human,RFU,Protein,20,11406.05
5475-10_3,5475-10_3,SL000553,Protein kinase C beta type (splice variant beta-II),PKC-B-II,P05771,5579,PRKCB,Human,RFU,Protein,20,149.55
5476-66_3,5476-66_3,SL000556,Protein kinase C gamma type,PKC-G,P05129,5582,PRKCG,Human,RFU,Protein,20,1427.8000000000002
5478-50_2,5478-50_2,SL000158,Glutamate carboxypeptidase 2,PSMA,Q04609,2346,FOLH1,Human,RFU,Protein,20,131.55
5480-49_3,5480-49_3,SL000563,C-C motif chemokine 5,RANTES,P13501,6352,CCL5,Human,RFU,Protein,20,47.75
5481-16_3,5481-16_3,SL013754,Ras GTPase-activating protein 1,RASA1,P20936,5921,RASA1,Human,RFU,Protein,20,25.55
5482-61_3,5482-61_3,SL000566,Retinol-binding protein 4,RBP,P02753,5950,RBP4,Human,RFU,Protein,20,2312.0
5483-1_3,5483-1_3,SL010467,Repulsive guidance molecule A,RGMA,Q96B86,56963,RGMA,Human,RFU,Protein,20,155004.3
5484-63_3,5484-63_3,SL011588,40S ribosomal protein S3a,RS3A,P61247,6189,RPS3A,Human,RFU,Protein,20,35.95
5486-73_3,5486-73_3,SL003177,Intercellular adhesion molecule 2,sICAM-2,P13598,3384,ICAM2,Human,RFU,Protein,20,137.8
5487-7_3,5487-7_3,SL016928,SLAM family member 7,SLAF7,Q9NQ25,57823,SLAMF7,Human,RFU,Protein,20,378.35
5488-74_3,5488-74_3,SL010516,Proto-oncogene tyrosine-protein kinase Src,SRCN1,P12931,6714,SRC,Human,RFU,Protein,20,53.099999999999994
5489-18_3,5489-18_3,SL010250,Stress-induced-phosphoprotein 1,Stress-induced-phosphoprotein 1,P31948,10963,STIP1,Human,RFU,Protein,20,833.95
5490-53_3,5490-53_3,SL010384,Testican-1,Testican-1,Q08629,6695,SPOCK1,Human,RFU,Protein,20,29326.199999999997
5491-12_3,5491-12_3,SL010471,Testican-2,Testican-2,Q92563,9806,SPOCK2,Human,RFU,Protein,20,39762.2
