member_name,size_bytes,compressed_size_bytes,crc32,type
RRF_Data_sharing_MECFS/CFS_043/RRF_W.nii,3610868,501727,64d96d0e,file
RRF_Data_sharing_MECFS/CFS_044/RRF_H.nii,3610868,972777,b47461da,file
RRF_Data_sharing_MECFS/CFS_044/RRF_O.nii,3610868,388988,4198c803,file
RRF_Data_sharing_MECFS/CFS_044/RRF_T.nii,3610868,490891,5ca70671,file
RRF_Data_sharing_MECFS/CFS_044/RRF_W.nii,3610868,496828,4ca4eecc,file
RRF_Data_sharing_MECFS/CFS_046/RRF_H.nii,3610868,957586,05119342,file
RRF_Data_sharing_MECFS/CFS_046/RRF_O.nii,3610868,348013,4d72f3dd,file
RRF_Data_sharing_MECFS/CFS_046/RRF_T.nii,3610868,469545,cbcd2a89,file
RRF_Data_sharing_MECFS/CFS_046/RRF_W.nii,3610868,487698,b0705d6c,file
RRF_Data_sharing_MECFS/CFS_048/RRF_H.nii,3610868,981477,e9b046a8,file
RRF_Data_sharing_MECFS/CFS_048/RRF_O.nii,3610868,386647,eedc1589,file
RRF_Data_sharing_MECFS/CFS_048/RRF_T.nii,3610868,499571,ac280cc9,file
RRF_Data_sharing_MECFS/CFS_048/RRF_W.nii,3610868,508634,2fd5397b,file
RRF_Data_sharing_MECFS/CFS_052/RRF_H.nii,3610868,952557,f4d8fb12,file
RRF_Data_sharing_MECFS/CFS_052/RRF_O.nii,3610868,377295,a4a19043,file
RRF_Data_sharing_MECFS/CFS_052/RRF_T.nii,3610868,482348,e2aff293,file
RRF_Data_sharing_MECFS/CFS_052/RRF_W.nii,3610868,510386,6113f0a0,file
RRF_Data_sharing_MECFS/CFS_063/RRF_H.nii,3610868,968340,c45581e4,file
RRF_Data_sharing_MECFS/CFS_063/RRF_O.nii,3610868,379239,538a94d8,file
RRF_Data_sharing_MECFS/CFS_063/RRF_T.nii,3610868,479267,4fa02baf,file
RRF_Data_sharing_MECFS/CFS_063/RRF_W.nii,3610868,483562,29c7525e,file
RRF_Data_sharing_MECFS/CFS_069/RRF_H.nii,3610868,981465,07bd27ee,file
RRF_Data_sharing_MECFS/CFS_069/RRF_O.nii,3610868,372217,438aaa1d,file
RRF_Data_sharing_MECFS/CFS_069/RRF_T.nii,3610868,493263,428aeceb,file
RRF_Data_sharing_MECFS/CFS_069/RRF_W.nii,3610868,496528,24cf8277,file
RRF_Data_sharing_MECFS/CFS_072/RRF_H.nii,3610868,956597,2d1c48e6,file
RRF_Data_sharing_MECFS/CFS_072/RRF_O.nii,3610868,354113,4a52ceb7,file
RRF_Data_sharing_MECFS/CFS_072/RRF_T.nii,3610868,485859,ded0f6e9,file
RRF_Data_sharing_MECFS/CFS_072/RRF_W.nii,3610868,492491,ca907db9,file
RRF_Data_sharing_MECFS/CFS_073/RRF_H.nii,3610868,956946,42abc49e,file
RRF_Data_sharing_MECFS/CFS_073/RRF_O.nii,3610868,369760,91c6ef8d,file
RRF_Data_sharing_MECFS/CFS_073/RRF_T.nii,3610868,480542,168214bd,file
RRF_Data_sharing_MECFS/CFS_073/RRF_W.nii,3610868,496047,496d3606,file
RRF_Data_sharing_MECFS/CFS_074/RRF_H.nii,3610868,968737,f172ce21,file
RRF_Data_sharing_MECFS/CFS_074/RRF_O.nii,3610868,363676,930cc21c,file
RRF_Data_sharing_MECFS/CFS_074/RRF_T.nii,3610868,485747,932ac2c7,file
RRF_Data_sharing_MECFS/CFS_074/RRF_W.nii,3610868,499893,c9b46e9f,file
RRF_Data_sharing_MECFS/CFS_080/RRF_H.nii,3610868,994901,1e9335db,file
RRF_Data_sharing_MECFS/CFS_080/RRF_O.nii,3610868,378738,8a74000a,file
RRF_Data_sharing_MECFS/CFS_080/RRF_T.nii,3610868,494897,b24cd9c9,file
RRF_Data_sharing_MECFS/CFS_080/RRF_W.nii,3610868,509942,467888b6,file
RRF_Data_sharing_MECFS/CFS_083/RRF_H.nii,3610868,1005988,0f61adf9,file
RRF_Data_sharing_MECFS/CFS_083/RRF_O.nii,3610868,388620,0d47fd74,file
RRF_Data_sharing_MECFS/CFS_083/RRF_T.nii,3610868,480293,fc6637de,file
RRF_Data_sharing_MECFS/CFS_083/RRF_W.nii,3610868,488672,6bfb5717,file
RRF_Data_sharing_MECFS/CFS_084/RRF_H.nii,3610868,980403,0189ab96,file
RRF_Data_sharing_MECFS/CFS_084/RRF_O.nii,3610868,393914,c5e7571e,file
RRF_Data_sharing_MECFS/CFS_084/RRF_T.nii,3610868,490199,e4456194,file
RRF_Data_sharing_MECFS/CFS_084/RRF_W.nii,3610868,502142,864550fe,file
RRF_Data_sharing_MECFS/CFS_087/RRF_H.nii,3610868,955893,0f56a0a5,file
RRF_Data_sharing_MECFS/CFS_087/RRF_O.nii,3610868,377966,a5762b1e,file
RRF_Data_sharing_MECFS/CFS_087/RRF_T.nii,3610868,477665,04030dab,file
RRF_Data_sharing_MECFS/CFS_087/RRF_W.nii,3610868,495468,e68a68d5,file
RRF_Data_sharing_MECFS/CFS_088/RRF_H.nii,3610868,1005517,ff937789,file
RRF_Data_sharing_MECFS/CFS_088/RRF_O.nii,3610868,387658,ed67de2d,file
RRF_Data_sharing_MECFS/CFS_088/RRF_T.nii,3610868,508409,9be86b9d,file
RRF_Data_sharing_MECFS/CFS_088/RRF_W.nii,3610868,522882,35ed5bc0,file
RRF_Data_sharing_MECFS/CFS_092/RRF_H.nii,3610868,901852,de021920,file
RRF_Data_sharing_MECFS/CFS_092/RRF_O.nii,3610868,225501,24467394,file
RRF_Data_sharing_MECFS/CFS_092/RRF_T.nii,3610868,331731,e9823357,file
RRF_Data_sharing_MECFS/CFS_092/RRF_W.nii,3610868,374402,4c256fde,file
RRF_Data_sharing_MECFS/CFS_094/RRF_H.nii,3610868,1023088,aaf651d6,file
RRF_Data_sharing_MECFS/CFS_094/RRF_O.nii,3610868,402616,f7419e86,file
RRF_Data_sharing_MECFS/CFS_094/RRF_T.nii,3610868,514965,4ff32e0f,file
RRF_Data_sharing_MECFS/CFS_094/RRF_W.nii,3610868,530926,bcb43226,file
RRF_Data_sharing_MECFS/CFS_095/RRF_H.nii,3610868,995516,0a28f101,file
RRF_Data_sharing_MECFS/CFS_095/RRF_O.nii,3610868,390036,56102384,file
RRF_Data_sharing_MECFS/CFS_095/RRF_T.nii,3610868,497278,e1de61d4,file
RRF_Data_sharing_MECFS/CFS_095/RRF_W.nii,3610868,508719,4f36d3f0,file
RRF_Data_sharing_MECFS/CFS_097/RRF_H.nii,3610868,963431,ce821960,file
RRF_Data_sharing_MECFS/CFS_097/RRF_O.nii,3610868,391659,b96735ea,file
RRF_Data_sharing_MECFS/CFS_097/RRF_T.nii,3610868,485977,425f45ae,file
RRF_Data_sharing_MECFS/CFS_097/RRF_W.nii,3610868,494944,0d5083b4,file
RRF_Data_sharing_MECFS/CFS_098/RRF_H.nii,3610868,1000167,a2f4f174,file
RRF_Data_sharing_MECFS/CFS_098/RRF_O.nii,3610868,372215,9c754734,file
RRF_Data_sharing_MECFS/CFS_098/RRF_T.nii,3610868,499989,aee78f44,file
